#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  80  20
# Band-Index:    1
   0.00000    -13.276276  0.650  0.004  0.010  0.014  0.004  0.003  0.000  0.008  0.001  0.693
   0.01451    -13.292492  0.649  0.004  0.010  0.015  0.004  0.003  0.000  0.007  0.001  0.693
   0.02902    -13.313204  0.650  0.004  0.010  0.014  0.003  0.003  0.000  0.008  0.001  0.691
   0.04353    -13.333809  0.649  0.004  0.009  0.015  0.003  0.002  0.000  0.006  0.001  0.690
   0.05805    -13.354221  0.647  0.004  0.009  0.016  0.003  0.002  0.000  0.006  0.001  0.689
   0.07256    -13.374395  0.647  0.004  0.009  0.016  0.003  0.002  0.000  0.006  0.001  0.687
   0.08707    -13.394302  0.647  0.004  0.008  0.016  0.003  0.002  0.000  0.006  0.001  0.686
   0.10158    -13.413912  0.645  0.004  0.008  0.016  0.003  0.002  0.000  0.006  0.001  0.685
   0.11609    -13.433195  0.645  0.004  0.008  0.016  0.002  0.002  0.000  0.006  0.001  0.684
   0.13060    -13.452125  0.644  0.005  0.008  0.017  0.002  0.001  0.000  0.005  0.001  0.683
   0.14511    -13.470676  0.644  0.005  0.008  0.017  0.002  0.001  0.000  0.005  0.001  0.682
   0.15963    -13.488825  0.643  0.005  0.008  0.017  0.002  0.001  0.000  0.004  0.001  0.682
   0.17414    -13.506547  0.643  0.005  0.006  0.017  0.002  0.001  0.000  0.004  0.001  0.681
   0.18865    -13.523818  0.642  0.005  0.006  0.017  0.002  0.001  0.000  0.004  0.001  0.679
   0.20316    -13.540616  0.643  0.005  0.004  0.017  0.002  0.001  0.000  0.004  0.001  0.679
   0.21767    -13.556922  0.641  0.005  0.004  0.018  0.002  0.001  0.000  0.003  0.001  0.678
   0.23218    -13.572719  0.640  0.005  0.004  0.018  0.002  0.001  0.000  0.003  0.001  0.677
   0.24669    -13.587979  0.641  0.005  0.003  0.018  0.002  0.001  0.000  0.003  0.001  0.676
   0.26120    -13.602689  0.639  0.005  0.003  0.018  0.002  0.001  0.000  0.003  0.001  0.675
   0.27572    -13.616831  0.640  0.005  0.003  0.018  0.002  0.001  0.000  0.003  0.001  0.675
   0.29023    -13.630388  0.638  0.005  0.003  0.018  0.002  0.001  0.000  0.003  0.001  0.675
   0.30474    -13.643345  0.639  0.005  0.003  0.019  0.001  0.001  0.000  0.003  0.000  0.673
   0.31925    -13.655687  0.639  0.005  0.002  0.019  0.001  0.001  0.000  0.002  0.000  0.673
   0.33376    -13.667399  0.638  0.005  0.002  0.019  0.001  0.001  0.000  0.002  0.000  0.671
   0.34827    -13.678469  0.639  0.005  0.001  0.019  0.001  0.001  0.000  0.002  0.000  0.672
   0.36278    -13.688885  0.637  0.005  0.001  0.019  0.001  0.001  0.000  0.002  0.000  0.672
   0.37730    -13.698634  0.637  0.007  0.001  0.021  0.001  0.001  0.000  0.002  0.000  0.670
   0.39181    -13.707707  0.638  0.008  0.001  0.022  0.001  0.001  0.000  0.002  0.000  0.670
   0.40632    -13.716095  0.637  0.008  0.001  0.022  0.001  0.001  0.000  0.002  0.000  0.670
   0.42083    -13.723787  0.636  0.008  0.001  0.022  0.001  0.000  0.000  0.001  0.000  0.668
   0.43534    -13.730776  0.636  0.008  0.001  0.022  0.001  0.000  0.000  0.001  0.000  0.669
   0.44985    -13.737054  0.637  0.008  0.001  0.022  0.001  0.000  0.000  0.001  0.000  0.669
   0.46436    -13.742614  0.637  0.008  0.001  0.022  0.001  0.000  0.000  0.001  0.000  0.669
   0.47888    -13.747450  0.635  0.008  0.000  0.022  0.001  0.000  0.000  0.001  0.000  0.669
   0.49339    -13.751559  0.635  0.008  0.000  0.021  0.001  0.000  0.000  0.001  0.000  0.668
