#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  80  20
# Band-Index:    1
   0.00000    -13.276164  0.649  0.004  0.010  0.014  0.004  0.003  0.000  0.008  0.001  0.694
   0.01451    -13.295669  0.650  0.004  0.010  0.014  0.003  0.002  0.000  0.008  0.001  0.693
   0.02902    -13.316362  0.649  0.004  0.010  0.015  0.003  0.002  0.000  0.007  0.001  0.690
   0.04353    -13.336919  0.648  0.004  0.010  0.015  0.003  0.002  0.000  0.007  0.001  0.690
   0.05805    -13.357276  0.647  0.004  0.010  0.015  0.003  0.002  0.000  0.007  0.001  0.688
   0.07256    -13.377389  0.647  0.004  0.008  0.016  0.003  0.002  0.000  0.007  0.001  0.688
   0.08707    -13.397233  0.646  0.004  0.008  0.016  0.003  0.002  0.000  0.006  0.001  0.687
   0.10158    -13.416775  0.645  0.004  0.008  0.016  0.003  0.002  0.000  0.006  0.001  0.685
   0.11609    -13.435988  0.645  0.004  0.008  0.016  0.003  0.002  0.000  0.006  0.001  0.683
   0.13060    -13.454846  0.645  0.004  0.008  0.016  0.003  0.002  0.000  0.006  0.001  0.684
   0.14511    -13.473322  0.643  0.005  0.008  0.017  0.002  0.002  0.000  0.005  0.001  0.683
   0.15963    -13.491393  0.642  0.005  0.007  0.017  0.002  0.001  0.000  0.004  0.001  0.681
   0.17414    -13.509036  0.643  0.005  0.006  0.017  0.002  0.001  0.000  0.004  0.001  0.681
   0.18865    -13.526227  0.641  0.005  0.006  0.017  0.002  0.001  0.000  0.004  0.001  0.679
   0.20316    -13.542942  0.642  0.005  0.004  0.017  0.002  0.001  0.000  0.004  0.001  0.679
   0.21767    -13.559164  0.641  0.005  0.004  0.017  0.002  0.001  0.000  0.004  0.001  0.678
   0.23218    -13.574875  0.640  0.005  0.004  0.018  0.002  0.001  0.000  0.004  0.001  0.676
   0.24669    -13.590049  0.641  0.005  0.003  0.018  0.002  0.001  0.000  0.003  0.001  0.676
   0.26120    -13.604671  0.640  0.005  0.003  0.018  0.002  0.001  0.000  0.003  0.001  0.675
   0.27572    -13.618724  0.640  0.005  0.003  0.018  0.002  0.001  0.000  0.003  0.001  0.675
   0.29023    -13.632191  0.638  0.005  0.003  0.018  0.002  0.001  0.000  0.003  0.001  0.673
   0.30474    -13.645058  0.639  0.005  0.003  0.019  0.002  0.001  0.000  0.003  0.001  0.673
   0.31925    -13.657308  0.639  0.005  0.002  0.019  0.002  0.001  0.000  0.003  0.001  0.673
   0.33376    -13.668928  0.638  0.005  0.002  0.019  0.001  0.001  0.000  0.002  0.000  0.672
   0.34827    -13.679906  0.639  0.005  0.001  0.019  0.001  0.001  0.000  0.002  0.000  0.672
   0.36278    -13.690228  0.637  0.005  0.001  0.019  0.001  0.001  0.000  0.002  0.000  0.671
   0.37730    -13.699883  0.637  0.007  0.001  0.021  0.001  0.001  0.000  0.002  0.000  0.670
   0.39181    -13.708863  0.638  0.007  0.001  0.021  0.001  0.001  0.000  0.002  0.000  0.670
   0.40632    -13.717156  0.636  0.008  0.001  0.022  0.001  0.001  0.000  0.002  0.000  0.670
   0.42083    -13.724753  0.636  0.008  0.001  0.022  0.001  0.001  0.000  0.002  0.000  0.669
   0.43534    -13.731646  0.636  0.008  0.001  0.022  0.001  0.000  0.000  0.001  0.000  0.669
   0.44985    -13.737829  0.637  0.008  0.001  0.022  0.001  0.000  0.000  0.001  0.000  0.669
   0.46436    -13.743293  0.637  0.008  0.001  0.022  0.001  0.000  0.000  0.001  0.000  0.669
   0.47888    -13.748034  0.635  0.008  0.000  0.022  0.001  0.000  0.000  0.001  0.000  0.669
   0.49339    -13.752046  0.635  0.008  0.000  0.021  0.001  0.000  0.000  0.001  0.000  0.668
   0.50790    -13.755326  0.636  0.008  0.000  0.022  0.001  0.000  0.000  0.001  0.000  0.667
   0.52241    -13.757869  0.636  0.008  0.000  0.022  0.001  0.000  0.000  0.001  0.000  0.667
   0.53692    -13.759674  0.636  0.008  0.000  0.022  0.001  0.000  0.000  0.001  0.000  0.668
   0.55143    -13.760738  0.636  0.008  0.000  0.022  0.001  0.000  0.000  0.001  0.000  0.668
