filename,maximum splitting energy,avg_bond_length,max_bond_length,min_bond_length,std_bond_length,center_max_angle,center_min_angle,center_avg_angle,center_std_angle,nonmag_max_angle,nonmag_min_angle,nonmag_std_angle,labelled_1st,labelled_2nd,labelled_3rd,global_1st,global_2nd,global_3rd,avg_long_axis,avg_short_axis,avg_axis_ratio,avg_s,avg_delta,motif0_nonmag_count,magnetic_atomic_number,magnetic_electronegativity,nonmagnetic_atomic_number,nonmagnetic_electronegativity,hungarian_rotation_angle_deg,dimension,avg_motif_measure,unit_cell_volume,packing_fraction,characteristic_length_ratio,p_metric,p_metric_std,d_orb_e,p_orb_e_non,d_lone_pair,proxy_M_magnet,delta_chi,abs_delta_chi,delta_Z,abs_delta_Z,pd_ratio,ax_eq_gap,bond_range,bond_cv,center_angle_spread,nonmag_angle_spread,delta_chi_times_axeq,d_global_local_1st,d_global_local_2nd,d_global_local_3rd,gamma point average splitting,ion1 tot,tot_mag
POSCAR_Cr2In2_5_z950,0.367198,2.9444912367013565,2.9686009384004617,2.922014000933612,0.019054048953000988,73.63427949232874,61.82294280805962,68.37555932427324,4.913365850223741,66.5206216588247,52.14142490586696,5.946030292632646,2.726439326528084,2.882591200591727,3.8439065892780095,2.726439326528084,2.882591200591727,3.0300120819267073,3.5199989802129723,3.030012081926708,1.161711202806391,0.06044539604932682,1.1730471270521412,3,24,1.66,49,1.78,176.4854320021385,2,4.679357734024918,85.131590113947,0.15273070183912038,0.3908077556025729,1.0018361096997306,0.12579155955503088,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.0241097016991052,0.0465869374668495,0.006471081402594146,11.811336684269122,14.379196752957732,0.002893164203892627,0.0,0.0,-0.8138945073513022,8.572,4.072,0.001
POSCAR_Cr2In2_5_z975,0.316578,2.9892618733882337,3.0140916581276342,2.970559080774699,0.018323102530023408,72.3490812429093,60.80076723927546,67.21039638952857,4.804323328121109,66.5206216588247,52.141424905866955,5.946030292632647,2.767579678854171,2.923545992757396,3.866939209927536,2.767579678854171,2.923545992757396,3.0300120819267073,3.5199989802129723,3.0300120819267073,1.1617112028063912,0.06044539604932683,1.2037236620671328,3,24,1.66,49,1.78,176.52393334933953,2,4.679357734024918,87.37189511658077,0.1639811906435486,0.40494591076284325,0.9976369463175229,0.12391136028167671,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.024829784739400562,0.04353257735293514,0.006129639080304355,11.548314003633848,14.37919675295774,0.00297957416872807,0.0,0.0,-0.8369271280008288,7.062,4.094,0.001
POSCAR_Cr2In5_1,0.020936,3.006051966638722,3.1516365033701046,2.8893168542185306,0.10263826076803859,166.68424592319496,60.86740170606781,97.12527490693982,33.08335081307639,98.97405527361232,30.94424276208668,21.394039987861674,2.9749462906180666,3.1542005912745044,5.243072672577145,2.9749462906180666,3.1542005912745044,5.243072672577145,5.8290099908235415,3.0168898024666415,1.9321385761632985,0.10383811644130109,0.34805140058331885,6,24,1.66,49,1.78,179.95555941190844,3,19.012669112455598,174.3866538454969,0.10902594145364153,0.47772351069182095,0.009764054223156099,0.0019284366545957075,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.14558453673138239,0.262319649151574,0.0341438630347241,105.81684421712716,68.02981251152565,0.0174701444077659,0.0,0.0,0.0,3.087,4.154,0.001
POSCAR_Cr2In5_1_st025,0.02057,3.081203265804689,3.230427415954363,2.9615497755739897,0.10520421728723778,166.68424592319522,60.867401706067625,97.1252749069399,33.08335081307644,98.97405527361244,30.94424276208659,21.394039987861692,3.0493199478835447,3.2330556060563387,5.374149489391565,3.0493199478835447,3.2330556060563387,5.374149489391565,5.974735240594131,3.0923120475282997,1.9321385761633039,0.10383811644130157,0.34805140058331663,6,24,1.66,49,1.78,179.95555941190025,3,20.4745651234305,187.7953526513358,0.10902594145364153,0.47772351069182095,0.009764054223156578,0.0019284366546033905,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.14922415014967427,0.26887764038037343,0.034143863311756964,105.8168442171276,68.02981251152585,0.01790689801796093,0.0,0.0,0.0,3.097,4.192,0.002
POSCAR_Cr2In5_1_st050,0.020538,3.1563545649706573,3.3092183285386154,3.0337826969294523,0.10777017380643872,166.6842459231952,60.867401706067625,97.12527490693992,33.083350813076436,98.97405527361244,30.94424276208659,21.394039987861696,3.1236936051489983,3.3119106208382,5.5052263062059925,3.1236936051489983,3.3119106208382,5.5052263062059925,6.120460490364719,3.1677342925899667,1.932138576163303,0.10383811644130157,0.3480514005833166,6,24,1.66,49,1.78,179.95555941190844,3,22.009541081306402,201.8743501578934,0.10902594145364147,0.47772351069182095,0.009764054223156593,0.0019284366546035347,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.15286376356795817,0.27543563160916307,0.03414386357559833,105.81684421712757,68.02981251152585,0.018343651628154996,0.0,0.0,0.0,2.777,4.225,0.003
POSCAR_Cr2In5_1_st950,0.021587,2.8557493683067854,2.9940546782016044,2.7448510115075995,0.09750634772963512,166.68424592319522,60.86740170606764,97.1252749069399,33.083350813076436,98.97405527361244,30.94424276208658,21.394039987861696,2.8261989760871886,2.9964905617107527,4.980919038948279,2.8261989760871886,2.9964905617107527,4.980919038948279,5.537559491282365,2.866045312343303,1.9321385761633032,0.10383811644130156,0.34805140058331663,6,24,1.66,49,1.78,179.95555941190844,3,16.300987180291607,149.51475734078292,0.10902594145364145,0.47772351069182095,0.009764054223156663,0.0019284366546036035,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.13830530989481904,0.24920366669400495,0.03414386243691461,105.81684421712758,68.02981251152585,0.016596637187378298,0.0,0.0,0.0,3.106,4.059,0.001
POSCAR_Cr2In5_1_st975,0.021543,2.930900667472753,3.0728455907858576,2.8170839328630617,0.10007230424883633,166.68424592319525,60.86740170606762,97.12527490693992,33.08335081307645,98.97405527361244,30.944242762086592,21.394039987861696,2.9005726333526405,3.0753455764926145,5.111995855762708,2.9005726333526405,3.0753455764926145,5.111995855762708,5.683284741052953,2.9414675574049687,1.932138576163303,0.10383811644130148,0.3480514005833167,6,24,1.66,49,1.78,179.95555941186743,3,17.622070610652386,161.6319049915786,0.10902594145364145,0.47772351069182095,0.00976405422315651,0.0019284366546034797,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.1419449233131047,0.2557616579227959,0.03414386274348341,105.81684421712762,68.02981251152585,0.01703339079757258,0.0,0.0,0.0,3.305,4.109,0.001
POSCAR_Cr2In5_1_x025,0.020785,3.0205844109583175,3.1945396140639946,2.8915907987001344,0.12147722705788433,166.6267352266472,60.91402683859742,96.98967048043176,32.95557811800147,98.84737917599601,30.945151348722504,21.148915640382654,3.0523895258275435,3.2286374763607038,5.2573738692355825,3.0523895258275435,3.2286374763607038,5.2573738692355825,5.829009990775582,3.0169102800081005,1.9321255045431516,0.09991930790214032,0.3535876748704817,6,24,1.66,49,1.78,179.95596618328102,3,19.48798584037287,178.74632019260545,0.10902594145364156,0.47772351069182106,0.010047505728072984,0.0020693814674652045,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.17395520310567703,0.3029488153638602,0.0402164516246353,105.71270838804979,67.9022278272735,0.020874624372681262,0.0,0.0,0.0,2.831,4.167,0.002
POSCAR_Cr2In5_1_x050,0.022392,3.035420097837129,3.2383591941306875,2.8938731120127192,0.14114705769008423,166.56666822815913,60.960499170858796,96.85466025080126,32.839964110688236,98.72567190295393,30.94606353491523,20.913599861951518,3.129850540565729,3.303088226022538,5.272695918059031,3.129850540565729,3.303088226022538,5.272695918059031,5.829009990775582,3.0169311352605055,1.9321121921728084,0.0959701357353428,0.35917147942216804,6,24,1.66,49,1.78,179.9563779506488,3,19.963302568149643,183.10598653842547,0.1090259414536415,0.47772351069182095,0.010292259099355558,0.0022095182743246617,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.20293909629355866,0.3444860821179683,0.04649999230441461,105.60616905730033,67.77960836803871,0.02435269155522706,0.0,0.0,0.0,3.706,4.178,0.005
POSCAR_Cr2In5_1_x950,0.024226,2.977946785405921,3.06873262935926,2.8847941524472773,0.06876748024904508,166.79145812714916,59.80728334067284,97.39797407431124,33.37822840135107,99.24333073424162,30.942436403943788,21.912897379980517,2.8201190174924,3.0053725355205576,5.217565813794949,2.8201190174924,3.0053725355205576,5.217565813794949,5.829009990775582,3.011857017835889,1.9353558303650096,0.11157102615104397,0.33715673033168414,6,24,1.66,49,1.78,179.95476462810825,3,18.062035656736974,165.66732115234296,0.10902594145364154,0.47772351069182106,0.009212496956899865,0.0016445556424895603,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.09078584395333911,0.18393847691198273,0.023092238415345974,106.98417478647632,68.30089433029784,0.010894301274400702,0.0,0.0,0.0,4.141,4.119,0.003
POSCAR_Cr2In5_1_x975,0.021703,2.991835156917025,3.109687795193314,2.8870512987716683,0.0849026659426344,166.73916501348643,60.68294620583066,97.26140380778892,33.2239963032131,99.10595051581436,30.943337779778123,21.648773434808028,2.8975222606085738,3.079778576133836,5.229800702667329,2.8975222606085738,3.079778576133836,5.229800702667329,5.829009990775582,3.016869702673808,1.932151406947331,0.10772316586700939,0.34257133504173665,6,24,1.66,49,1.78,179.9551585648708,3,18.53735238472806,170.02698750012854,0.10902594145364156,0.47772351069182106,0.009485613723853283,0.001786788877851075,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.11785263827628878,0.22263649642164562,0.02837811346932962,106.05621880765577,68.16261273603624,0.014142316593154666,0.0,0.0,0.0,3.889,4.138,0.002
POSCAR_Cr2In5_1_y025,0.022397,3.0363283910667036,3.1683277736722957,2.887622004611245,0.10072687336892058,166.40930837576303,60.83706705065232,97.19805278425059,33.15183280155869,98.75280042299906,30.43571375362496,21.529513411651912,2.9731108117566074,3.1570348662011036,5.262336682469479,2.9731108117566074,3.1570348662011036,5.262336682469479,5.974735240638192,3.0563376633870982,1.9548801597016396,0.1062451508747819,0.3452534707167128,6,24,1.66,49,1.78,179.96598495813527,3,19.487985840474096,178.7463201935339,0.10902594145364156,0.47772351069182106,0.00958702323797439,0.0019099018356396275,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.13199938260559207,0.2807057690610506,0.03317389531757418,105.57224132511071,68.3170866693741,0.01583992591267106,0.0,0.0,0.0,3.552,4.164,0.006
POSCAR_Cr2In5_1_y950,0.019801,2.9461498683632534,3.1435340531924774,2.76136466039748,0.1318881285206015,167.2265430362243,60.8279354221947,96.97108055558638,32.95787927625351,100.56919962267372,30.031104668800943,21.203409742647118,2.9786542046848155,3.148562559335901,5.010340224635749,2.9786542046848155,3.148562559335901,5.010340224635749,5.821954718338961,2.940605109884329,1.9798636476329552,0.10192677533228063,0.3538830764219595,6,24,1.66,49,1.78,179.9556786046594,3,18.062035656946385,165.66732115426367,0.10902594145364156,0.47772351069182106,0.010134509139031548,0.0019674369935533363,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.19738418482922393,0.3821693927949972,0.044766250750041356,106.39860761402961,70.53809495387279,0.023686102179506893,0.0,0.0,0.0,3.856,4.129,0.002
POSCAR_Cr2In5_1_y975,0.018936,2.975990314542786,3.147551156685007,2.833252725534974,0.11380071198148445,166.9567149035553,60.851883520181325,97.0496744149672,33.01862952203207,99.76392580396181,30.56789380082088,21.284619234171625,2.976794095891225,3.151376479859145,5.126131965186581,2.976794095891225,3.151376479859145,5.126131965186581,5.821954718338961,2.978301011406108,1.9548042412074058,0.10236394081195627,0.35092756476738407,6,24,1.66,49,1.78,179.95560343460622,3,18.537352384683295,170.026987499718,0.10902594145364154,0.47772351069182106,0.009946501304299141,0.001947611331445403,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.17156084214222123,0.314298431150033,0.03823959815520098,106.10483138337398,69.19603200314093,0.020587301057066566,0.0,0.0,0.0,3.278,4.141,0.001
POSCAR_Cr2In5_1_z025,0.022242,3.036767933555965,3.184450202273405,2.9033204631914336,0.0985452699800172,167.00625344938936,60.459429898443325,97.18574005617154,33.15283703283137,99.87843169808502,30.581113237062546,21.533768885481347,2.973729677390126,3.1557984671015538,5.242873178556591,2.973729677390126,3.1557984671015538,5.242873178556591,5.967503586252232,3.0536844120844915,1.9542114780731463,0.1062229654977879,0.34542078135201504,6,24,1.66,49,1.78,179.95521069105533,3,19.487985840002914,178.74632018921218,0.10902594145364154,0.47772351069182106,0.009664919478441676,0.0018072423175398218,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.14768226871743995,0.2811297390819716,0.032450697480174644,106.54682355094604,69.29731846102248,0.01772187224609281,0.0,0.0,0.0,3.161,4.167,0.005
POSCAR_Cr2In5_1_z050,0.019938,3.067702544107426,3.2183892659710445,2.901501373155262,0.10447345718762427,167.31311672411488,59.4066952606283,97.24378782766479,33.22624093859626,100.76866428613823,30.083299269944668,21.697224369315805,2.9725169997668,3.1573997082313205,5.242676190736521,2.9725169997668,3.1573997082313205,5.242676190736521,6.113052454271673,3.091292147284401,1.9775214193821018,0.1094129029629029,0.34287350431404734,6,24,1.66,49,1.78,179.95491268208332,3,19.96330256801594,183.10598653719904,0.10902594145364154,0.47772351069182106,0.009569966411931106,0.0016885653151684026,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.15068672186361853,0.31688789281578256,0.03405591697030219,107.90642146348658,70.68536501619357,0.01808240662363424,0.0,0.0,0.0,3.456,4.178,0.002
POSCAR_Cr2In5_1_z950,0.028166,3.0175384451734946,3.4509556858599613,2.7460270240006968,0.21677241544501474,165.99010452358738,60.97078209106011,100.58424700614592,32.610608849177865,118.84963376816992,28.938890238941404,21.520554074822364,2.977391304503094,3.151014955903455,5.025771799002178,2.977391304503094,3.151014955903455,5.025771799002178,6.43700797481686,2.94586116101489,2.1851158825861003,0.11341914391148461,0.1470984076461641,7,24,1.66,49,1.78,179.98988117050413,3,34.10030998284057,165.66732115175745,0.20583606800524898,0.5904373545511407,0.008040127165476859,0.0021045181962132476,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.4334172406864667,0.7049286618592645,0.07183747532836354,105.01932243252728,89.91074352922851,0.05201006888237605,0.0,0.0,0.0,3.217,4.127,0.001
POSCAR_Cr2In8_2,0.010506,3.0279323953981847,3.0654902990159316,2.999721423141695,0.02388010650723473,179.96643322183473,63.63019387638906,102.84682516895778,36.68495291339259,91.27206853993809,31.606190411489067,20.510174152539896,3.2118479140544633,6.418256805476711,7.160339898040809,3.2118479140544633,6.418256805476711,6.535455299507996,6.130564323715028,3.211327590158189,1.909043616272526,0.007884425536621577,0.0006540765278285105,8,24,1.66,49,1.78,0.12268633075763015,3,42.16431113731245,262.5197018965842,0.16061389233910706,0.5435769539575197,1.3285915988131737e-05,0.0011492877484753866,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.03755790361774691,0.06576887587423652,0.00788660230886433,116.33623934544568,59.66587812844902,0.0045069484341296335,0.0,0.0,-0.6248845985328133,0.858,4.148,0.001
POSCAR_Cr2In8_2_st025,0.010629,3.103630705283134,3.142127556491344,3.0747144587202353,0.02447710916991899,179.96643322181296,63.630193876389356,102.8468251689566,36.68495291339008,91.27206853993812,31.606190411489237,20.510174152539896,3.292144111905818,6.578713225613635,7.339348395491819,3.292144111905818,6.578713225613635,6.698841681995695,6.283828431807907,3.291610779912138,1.9090436162725304,0.007884425536622736,0.0006540765278290909,8,24,1.66,49,1.78,0.12268633079327862,3,45.406351373354724,282.7050058502261,0.16061389233910664,0.5435769539575193,1.3285915988144539e-05,0.0011492877484722433,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.03849685120821,0.06741309777110871,0.007886602372392642,116.3362393454236,59.66587812844888,0.004619622144985205,0.0,0.0,-0.6405067134961238,0.723,4.187,0.0
POSCAR_Cr2In8_2_st050,0.011453,3.179329015168089,3.218764813966743,3.1497074942987764,0.02507411183260027,179.96643322185076,63.630193876389356,102.846825168958,36.684952913393076,91.27206853993812,31.606190411489216,20.510174152539896,3.3724403097571796,6.739169645750555,7.518356892942843,3.3724403097571796,6.739169645750555,6.862228064483396,6.437092539900785,3.371893969666093,1.9090436162725308,0.007884425536622811,0.0006540765278292924,8,24,1.66,49,1.78,0.12268633076357156,3,48.810460680331204,303.89936990803324,0.16061389233910667,0.5435769539575193,1.328591598814538e-05,0.0011492877484723337,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.039435798798654,0.06905731966796669,0.00788660243289485,116.33623934546141,59.6658781284489,0.004732295855838484,0.0,0.0,-0.6561288284594466,0.691,4.222,0.001
POSCAR_Cr2In8_2_st950,0.01035,2.876535775628271,2.9122157840651477,2.8497353519846076,0.022686101181876285,179.96643322183985,63.630193876389356,102.84682516895842,36.68495291339393,91.27206853993812,31.60619041148923,20.510174152539896,3.051255518351734,6.097343965202882,6.802322903138762,3.051255518351734,6.097343965202882,6.208682534532596,5.824036107529281,3.050761210650274,1.9090436162725308,0.00788442553662277,0.0006540765278291827,8,24,1.66,49,1.78,0.12268633073980592,3,36.15062626135317,225.07782941358386,0.16061389233910664,0.5435769539575193,1.3285915988146419e-05,0.0011492877484726753,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.03568000843687669,0.062480432080540105,0.00788660217178046,116.3362393454505,59.66587812844889,0.004281601012425206,0.0,0.0,-0.5936403686061658,0.874,4.051,0.0
POSCAR_Cr2In8_2_st975,0.012265,2.9522340855132256,2.988853041540547,2.924728387563151,0.023283103844557188,179.96643322181296,63.630193876389335,102.84682516895663,36.684952913390156,91.27206853993813,31.606190411489223,20.510174152539896,3.1315517162030955,6.2578003853398005,6.981331400589782,3.1315517162030955,6.2578003853398005,6.372068917020296,5.977300215622158,3.131044400404229,1.9090436162725308,0.007884425536622757,0.0006540765278291439,8,24,1.66,49,1.78,0.12268633075168875,3,39.08038706803487,243.31884682505435,0.16061389233910667,0.5435769539575193,1.3285915988144816e-05,0.0011492877484726592,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.03661895602732157,0.0641246539773963,0.007886602242080454,116.33623934542362,59.66587812844891,0.0043942747232785925,0.0,0.0,-0.609262483569486,0.859,4.104,0.0
POSCAR_Cr2In8_2_x025,0.009672,3.058016757401233,3.1020112180310084,3.022948585672844,0.031105366610296066,179.96651428384916,62.71697820539471,102.84688550747136,36.82929255199564,91.67438965663547,31.192902114846106,20.57671037522414,3.2118474890668383,6.418257632015216,7.312280432178211,3.2118474890668383,6.418257632015216,6.535455299462633,6.20362374462277,3.211320868787468,1.9317981585977604,0.010170145570084721,0.0006488704451106541,8,24,1.66,49,1.78,0.12224364797739337,3,43.218418915477855,269.08269444233383,0.16061389233910708,0.5435769539575198,1.3347972279217262e-05,0.0011452939684097367,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.0439944606297753,0.07906263235816446,0.010171741656833952,117.24953607845445,60.48148754178936,0.0052793352755730405,0.0,0.0,-0.7768251327155777,0.754,4.161,0.003
POSCAR_Cr2In8_2_x050,0.010291,3.088567232313558,3.1389653828568553,3.0467201147175524,0.03955602820470316,179.96660231868805,61.82336776616657,102.84694708640103,36.99519533019275,92.14584597396595,30.7860413532238,20.65406840704825,3.2118470640924484,6.418258458588608,7.464967890371694,3.2118470640924484,6.418258458588608,6.535455299462632,6.277547367757327,3.211314161454105,1.9548219005111884,0.012806036130138584,0.0006437379361052196,8,24,1.66,49,1.78,0.12175496327137361,3,44.27252669354358,275.6456869874629,0.1606138923391071,0.5435769539575198,1.3410883774901047e-05,0.0011416839787777295,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.050398150543297326,0.0922452681393029,0.012807237926899502,118.14323455252148,61.359804620742146,0.006047778065195685,0.0,0.0,-0.929512590909062,0.883,4.174,0.003
POSCAR_Cr2In8_2_x950,0.010797,2.9692131019104577,2.993808014968073,2.9436157915905095,0.020172095186925657,179.96629270065273,65.46554918471331,102.84670868069202,36.466663914549784,91.21707825146076,32.451575224501184,20.41350618850899,3.2118487640162363,6.418255152307698,6.858897914389208,3.2118487640162363,6.418255152307698,6.535455299462632,5.987164263616929,3.2113410749574114,1.8643814151660507,0.006790901848131622,0.0006646986680882651,8,24,1.66,49,1.78,0.12341295112953019,3,40.05609558002139,249.39371679910616,0.16061389233910706,0.5435769539575197,1.316502279512214e-05,0.0011585059712058065,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.024594913057615297,0.05019222337756357,0.006793748949914553,114.50074351593942,58.76550302695958,0.0029513895669138384,0.0,0.0,-0.32344261492657544,0.885,4.125,0.002
POSCAR_Cr2In8_2_x975,0.011759,2.998326851457611,3.029417169083362,2.9770513687449185,0.019511084418738275,179.96635930775943,64.56331771647645,102.8467661867135,36.563601794550785,91.08772861229275,32.02579551623769,20.45543163641316,3.211848339028732,6.418255978874762,7.009194862229283,3.211848339028732,6.418255978874762,6.535455299462632,6.05840037015194,3.211334325539373,1.8865680079932345,0.006504524872480792,0.0006593535837548257,8,24,1.66,49,1.78,0.12307791357765839,3,41.110203358704375,255.95670934807833,0.16061389233910708,0.5435769539575198,1.3224875889709436e-05,0.001153685084279246,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.031090317625750874,0.05236580033844351,0.006507321875842607,115.40304159128299,59.06193309605506,0.0037308381150901082,0.0,0.0,-0.4737395627666503,0.708,4.137,0.0
POSCAR_Cr2In8_2_y025,0.011531,3.0494956121321843,3.09539660242087,3.0271417701025047,0.026908523598822332,179.96624929458204,64.89757913905008,102.84684020387346,36.587869425821665,91.31208514197782,32.13676461826023,20.4681782314564,3.29213847671382,6.435887176659714,7.188195950087576,3.29213847671382,6.435887176659714,6.587357560344492,6.190341207701989,3.2915610454522843,1.8806703744574362,0.008822021501016596,0.0006521668523584219,8,24,1.66,49,1.78,0.12311415996873702,3,43.21841891498769,269.08269443928197,0.1606138923391071,0.5435769539575198,1.3139020699786422e-05,0.0011379339820374278,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.04590099028868577,0.06825483231836538,0.008823923099887656,115.06867015553196,59.17532052371759,0.005508118834642297,0.0,0.0,-0.6008383897430845,0.898,4.165,0.004
POSCAR_Cr2In8_2_y050,0.011928,3.0714702675111187,3.1259913798449332,3.0474248097510896,0.03149662050853058,179.96607842097896,66.14477210463257,102.84685660667881,36.51242593724757,91.56205983878506,32.65072144828417,20.437904620473432,3.3724290395449175,6.454468237647832,7.21683779286725,3.3724290395449175,6.454468237647832,6.748024817992348,6.251494751428774,3.3717945228726043,1.8540557171920486,0.01025296916358398,0.0006502577111265303,8,24,1.66,49,1.78,179.8513677658908,3,44.272526693885816,275.6456869895937,0.1606138923391071,0.5435769539575198,1.2993145566027034e-05,0.0011266206419996414,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.054521112333814514,0.0785665700938436,0.010254571104633185,113.8213063163464,58.91133839050089,0.006542533480057748,0.0,0.0,-0.46881297487490237,1.115,4.182,0.005
POSCAR_Cr2In8_2_y950,0.0115,2.9860826720617695,3.0078247873077553,2.9467730516003368,0.023744247786031,179.9668418093225,61.03447073102386,102.84679943836727,36.94642966425702,91.20684309098893,30.494745026826667,20.631030339382278,3.0512667890652025,6.385879204050561,7.10702186440089,3.0512667890652025,6.10535578762587,6.385879204050561,6.015303758253149,3.050860752690921,1.9716743278170963,0.007949368302650504,0.0006578878153566117,8,24,1.66,49,1.78,0.12156516968271704,3,40.05609557975478,249.39371679744607,0.16061389233910714,0.5435769539575199,1.3582200824092468e-05,0.0011720505037472178,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.021742115245985794,0.06105173570741851,0.007951635115983392,118.93237107829863,60.71209806416226,0.0026090538295182974,0.0,-0.2805234164246917,-0.7211426603503286,0.722,4.113,0.002
POSCAR_Cr2In8_2_y975,0.009909,3.0067911811980377,3.036292813306452,2.9729261662689566,0.022810079993163757,179.96663059772482,62.342515079070466,102.84681156101755,36.80428722286952,91.2332701550232,31.058880652911004,20.56431967628112,3.1315573515193353,6.401584978714778,7.133278842370724,3.1315573515193353,6.266023045270832,6.401584978714778,6.072204756538055,3.1310941586304164,1.939323615763417,0.00758386654691581,0.0006559843531850544,8,24,1.66,49,1.78,0.1221716349310582,3,41.11020335859712,255.95670934741048,0.1606138923391071,0.5435769539575198,1.3433692614134853e-05,0.0011606656157512325,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.029501632108414277,0.0633666470374954,0.007586184417998327,117.62411551865435,60.174389502112206,0.0035401958530097166,0.0,-0.13556193344394618,-0.7316938636559458,0.749,4.132,0.002
POSCAR_Cr2In8_2_z025,0.013678,3.0526653978238767,3.0763952152919316,3.025122776044662,0.018262691113700526,179.96655222914674,63.27537572825881,102.84675324604515,36.6715610581749,91.03508051633798,31.482643965104828,20.504287344577545,3.211853974328656,6.562028814438101,7.160337114299636,3.211853974328656,6.426690302790564,6.562028814438101,6.152381695722594,3.2113840721159628,1.9158038308828353,0.005979423048362218,0.0006611801018224785,8,24,1.66,49,1.78,0.12262421466750335,3,43.218418915433126,269.08269444205536,0.16061389233910708,0.5435769539575198,1.3372596414619748e-05,0.0011649409683948725,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.023729817468054915,0.05127243924726965,0.005982537471739219,116.69117650088793,59.55243655123316,0.0028475780961665924,0.0,-0.13533851164753674,-0.598308299861535,0.831,4.16,0.004
POSCAR_Cr2In8_2_z050,0.012439,3.0778612936816057,3.104089077652875,3.051447711453659,0.019042032316820882,179.9666827513206,62.88467876669122,102.84668543277101,36.68067851788382,91.13802945194524,31.173041354152808,20.51175316228636,3.2118600347441832,6.706698149827989,7.160334330646988,3.2118600347441832,6.426690302790564,6.706698149827989,6.20565797767177,3.211440569204305,1.9323596186080876,0.006183501265081184,0.0006681851068508983,8,24,1.66,49,1.78,0.12254375717856818,3,44.27252669409613,275.6456869909032,0.16061389233910706,0.5435769539575197,1.346094613772323e-05,0.0011807580467559043,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.026227783971269236,0.05264136619921578,0.006186772018979324,117.08200398462938,59.964988097792435,0.0031473340765523113,0.0,-0.28000784703742543,-0.45363618081899837,0.581,4.171,0.0
POSCAR_Cr2In8_2_z950,0.012149,2.979907467800212,3.044421522851859,2.931782961835523,0.042451997316108665,179.9662318499627,64.33695712076391,102.84698173390885,36.78308608884723,92.34418314785887,31.846528525273015,20.564939140614506,3.21183579387688,6.133656776506538,7.160345465638385,3.21183579387688,6.133656776506538,6.426690302790564,6.088411797883402,3.211214671585613,1.8959840290241015,0.014245044645106682,0.000639595378830215,8,24,1.66,49,1.78,0.1227494500941853,3,40.056095580457935,249.3937168018241,0.16061389233910708,0.5435769539575198,1.3118317635768359e-05,0.001118601651373264,5,1,5,3.87,-0.1200000000000001,0.1200000000000001,-25,25,0.199999960000008,0.06451405505164676,0.11263856101633607,0.014246074258598623,115.62927472919878,60.497654622585856,0.0077416866061976175,0.0,0.0,-0.7336551628478212,0.993,4.123,0.003
