filename,parent,sse,d_CC_1,d_MM_1,mpf,msbi,pd_ratio,dimension
POSCAR_Bi4Cr2_1_st950,Bi4Cr2_1,0.389584,5.0167182918533655,3.2823848320717524,0.1897560817252269,0.5356698517903603,0.599999880000024,3
POSCAR_Bi4Cr2_1_st975,Bi4Cr2_1,0.376517,5.14873719427056,3.368763380284167,0.1897560817252269,0.5356698517903595,0.599999880000024,3
POSCAR_Bi4Cr2_1_x025,Bi4Cr2_1,0.337625,5.295003998793645,3.5415204766895303,0.1897560817252264,0.5296037401925835,0.599999880000024,3
POSCAR_Bi4Cr2_1_x050,Bi4Cr2_1,0.347104,5.309564507692688,3.627899024896584,0.1897560817252264,0.5235454126291524,0.599999880000024,3
POSCAR_Bi4Cr2_1_x950,Bi4Cr2_1,0.448353,5.2532082314090776,3.2823848320683435,0.1897560817252264,0.5478043971746962,0.599999880000024,3
POSCAR_Bi4Cr2_1_x975,Bi4Cr2_1,0.385774,5.266823338410427,3.3687633802753965,0.1897560817252263,0.5417385643575384,0.599999880000024,3
POSCAR_Bi4Cr2_1_y025,Bi4Cr2_1,0.377488,5.332672192755291,3.4551419284824507,0.1897560817252263,0.534423993514826,0.599999880000024,3
POSCAR_Bi4Cr2_1_y050,Bi4Cr2_1,0.431534,5.385350881769602,3.4551419284824507,0.1897560817252263,0.533219970006351,0.599999880000024,3
POSCAR_Bi4Cr2_1_y950,Bi4Cr2_1,0.410331,5.179303076147948,3.4551419284824507,0.1897560817252263,0.5382883175401032,0.599999880000024,3
POSCAR_Bi4Cr2_1_y975,Bi4Cr2_1,0.373394,5.2296253051670005,3.4551419284824507,0.1897560817252263,0.5369578925822562,0.599999880000024,3
POSCAR_Bi4Cr2_1_z025,Bi4Cr2_1,0.382227,5.347564558648138,3.4551419284824507,0.1897560817252264,0.5430006719730852,0.599999880000024,3
POSCAR_Bi4Cr2_1_z050,Bi4Cr2_1,0.39148,5.415168015235229,3.4551419284824507,0.1897560817252264,0.5503186903081436,0.599999880000024,3
POSCAR_Bi4Cr2_1_z950,Bi4Cr2_1,0.434399,5.149647555580127,3.4551419284824507,0.1897560817252264,0.5209948245099918,0.599999880000024,3
POSCAR_Bi4Cr2_1_z975,Bi4Cr2_1,0.379068,5.214773184486792,3.4551419284824503,0.1897560817252265,0.5283323824888865,0.599999880000024,3
POSCAR_Bi4Fe2_1,Bi4Fe2_1,0.855192,5.211883575125237,3.402967818992671,0.1866163487966685,0.5642849729009624,0.4285713673469475,3
POSCAR_Bi4Fe2_1_st025,Bi4Fe2_1,0.757542,5.342180664503393,3.488042014467488,0.1866163487966685,0.5642849729009627,0.4285713673469475,3
POSCAR_Bi4Fe2_1_st050,Bi4Fe2_1,0.671072,5.472477753881525,3.5731162099423046,0.1866163487966685,0.5642849729009624,0.4285713673469475,3
POSCAR_Bi4Fe2_1_x025,Bi4Fe2_1,0.808639,5.225891225315302,3.488042014483664,0.1866163487966685,0.5578035508222617,0.4285713673469475,3
POSCAR_Bi4Fe2_1_x050,Bi4Fe2_1,0.762203,5.240206677015063,3.573116209951486,0.1866163487966685,0.5513331026002798,0.4285713673469475,3
POSCAR_Bi4Fe2_1_y950,Bi4Fe2_1,1.013633,5.107676641056455,3.40296781901571,0.1866163487966685,0.5644080292064306,0.4285713673469475,3
POSCAR_Bi4Fe2_1_y975,Bi4Fe2_1,0.932403,5.15937446349887,3.40296781901571,0.1866163487966685,0.564335856730876,0.4285713673469475,3
POSCAR_Bi4Fe2_1_z025,Bi4Fe2_1,0.78712,5.275824053290519,3.40296781901571,0.1866163487966685,0.5708130502437482,0.4285713673469475,3
POSCAR_Bi4Fe2_1_z050,Bi4Fe2_1,0.703457,5.340551015737901,3.4029678190157098,0.1866163487966685,0.5773421813487108,0.4285713673469475,3
POSCAR_Bi4Fe2_1_z950,Bi4Fe2_1,0.784679,5.086480347960581,3.40296781901571,0.1866163487966685,0.5512562399226207,0.4285713673469475,3
POSCAR_Bi4Fe2_1_z975,Bi4Fe2_1,0.826068,5.148758882513426,3.4029678190157098,0.1866163487966685,0.5577639261581013,0.4285713673469475,3
POSCAR_Bi4V2_1,Bi4V2_1,0.011429,2.9472419839008897,2.9472419839008897,0.318266880353125,0.0020942368644066,0.7499998125000469,3
POSCAR_Bi4V2_1_st050,Bi4V2_1,0.017909,3.0946040830959247,3.0946040830959247,0.3182668803531256,0.0020942368644093,0.7499998125000469,3
POSCAR_Bi4V2_1_x950,Bi4V2_1,0.022759,2.87765496376022,2.87765496376022,0.318266880353125,0.0021349291304204,0.7499998125000469,3
POSCAR_Bi4V2_1_y025,Bi4V2_1,0.014574,2.985269862866221,2.985269862866221,0.3182668803531251,0.0020760491721986,0.7499998125000469,3
POSCAR_Bi4V2_1_z025,Bi4V2_1,0.013703,2.947340789953861,2.947340789953861,0.318266880353125,0.0021324444810136,0.7499998125000469,3
POSCAR_Bi4V2_1_z050,Bi4V2_1,0.011354,2.9474131212278416,2.9474131212278416,0.318266880353125,0.002170119687582,0.7499998125000469,3
POSCAR_Bi4V2_1_z975,Bi4V2_1,0.015103,2.947143187878984,2.947143187878984,0.318266880353125,0.0020555056115203,0.7499998125000469,3
POSCAR_Bi4V2_2,Bi4V2_2,0.359371,5.328160748791601,3.462438287764169,0.1908679823260852,0.529374606116247,0.7499998125000469,3
POSCAR_Bi4V2_2_st025,Bi4V2_2,0.432471,5.461364767511416,3.548999244958274,0.1908679823260848,0.529374606116255,0.7499998125000469,3
POSCAR_Bi4V2_2_st050,Bi4V2_2,0.37699,5.594568786231208,3.6355602021523774,0.1908679823260848,0.5293746061162551,0.7499998125000469,3
POSCAR_Bi4V2_2_st950,Bi4V2_2,0.334925,5.061752711352043,3.289316373375961,0.1908679823260848,0.5293746061162553,0.7499998125000469,3
POSCAR_Bi4V2_2_st975,Bi4V2_2,0.321199,5.194956730071835,3.375877330570065,0.1908679823260848,0.529374606116255,0.7499998125000469,3
POSCAR_Bi4V2_2_x025,Bi4V2_2,0.456287,5.342371362763137,3.548999244957808,0.1908679823260852,0.5233935802363938,0.7499998125000469,3
POSCAR_Bi4V2_2_x050,Bi4V2_2,0.432845,5.356893758259443,3.635560202125094,0.1908679823260851,0.5174202776091243,0.7499998125000469,3
POSCAR_Bi4V2_2_x950,Bi4V2_2,0.400616,5.300684841113135,3.2893163733560424,0.1908679823260852,0.5413391278632048,0.7499998125000469,3
POSCAR_Bi4V2_2_x975,Bi4V2_2,0.3117,5.3142644176804925,3.375877330523327,0.1908679823260852,0.5353582537363393,0.7499998125000469,3
POSCAR_Bi4V2_2_y025,Bi4V2_2,0.350934,5.377952729549125,3.4624382877905684,0.1908679823260852,0.5278346929191794,0.7499998125000469,3
POSCAR_Bi4V2_2_y050,Bi4V2_2,0.307977,5.428500422753379,3.4624382877905684,0.1908679823260851,0.5263405515085408,0.7499998125000469,3
POSCAR_Bi4V2_2_y950,Bi4V2_2,0.303685,5.23092991938113,3.4624382877905684,0.1908679823260852,0.5325920052134447,0.7499998125000469,3
POSCAR_Bi4V2_2_y975,Bi4V2_2,0.334222,5.2791458638838415,3.4624382877905684,0.1908679823260851,0.5309603992853835,0.7499998125000469,3
POSCAR_Bi4V2_2_z025,Bi4V2_2,0.359195,5.398313793575834,3.462438287790568,0.1908679823260852,0.5369112645068321,0.7499998125000469,3
POSCAR_Bi4V2_2_z050,Bi4V2_2,0.34759,5.469265640694994,3.4624382877905684,0.1908679823260852,0.5444251167840566,0.7499998125000469,3
POSCAR_Bi4V2_2_z950,Bi4V2_2,0.343673,5.190380258421954,3.462438287790568,0.1908679823260852,0.5142577592472682,0.7499998125000469,3
POSCAR_Bi4V2_2_z975,Bi4V2_2,0.34966,5.258838474699807,3.4624382877905684,0.1908679823260852,0.52182125328119,0.7499998125000469,3
POSCAR_Bi6Cr2_1,Bi6Cr2_1,0.551345,4.010726718779432,4.010726718779432,0.1203851985730723,0.5849699605887015,0.599999880000024,3
POSCAR_Bi6Cr2_1_st025,Bi6Cr2_1,0.496105,4.110994886748949,4.110994886748949,0.1203851985730718,0.5849699605887065,0.599999880000024,3
POSCAR_Bi6Cr2_1_x975,Bi6Cr2_1,0.66508,4.010574224581384,4.010574224581384,0.1203851985730723,0.5857338418749894,0.599999880000024,3
POSCAR_Bi6Cr2_1_z050,Bi6Cr2_1,0.588757,4.129812691894733,4.129812691894733,0.1203851985730723,0.5677277352942032,0.599999880000024,3
POSCAR_Bi6Cr2_3,Bi6Cr2_3,0.012729,3.237090529045077,3.237090529045077,0.189404876039132,0.0010249862821503,0.599999880000024,3
POSCAR_Bi6Cr2_3_st025,Bi6Cr2_3,0.012414,3.318017792271199,3.318017792271199,0.1894048760391312,0.0010249862821507,0.599999880000024,3
POSCAR_Bi6Cr2_3_st050,Bi6Cr2_3,0.011941,3.3989450554973284,3.3989450554973284,0.1894048760391313,0.0010249862821507,0.599999880000024,3
POSCAR_Bi6Cr2_3_st950,Bi6Cr2_3,0.015894,3.07523600259282,3.07523600259282,0.1894048760391312,0.0010249862821507,0.599999880000024,3
POSCAR_Bi6Cr2_3_st975,Bi6Cr2_3,0.013752,3.1561632658189467,3.1561632658189467,0.1894048760391313,0.0010249862821507,0.599999880000024,3
POSCAR_Bi6Cr2_3_x025,Bi6Cr2_3,0.013331,3.2782218697747774,3.2782218697747774,0.1894048760391319,0.001019120243725,0.599999880000024,3
POSCAR_Bi6Cr2_3_x050,Bi6Cr2_3,0.013885,3.3206620551575208,3.3206620551575208,0.189404876039132,0.0010132721006774,0.599999880000024,3
POSCAR_Bi6Cr2_3_x950,Bi6Cr2_3,0.016277,3.158957263538472,3.158957263538472,0.189404876039132,0.0010367700217005,0.599999880000024,3
POSCAR_Bi6Cr2_3_y025,Bi6Cr2_3,0.014562,3.278229397493179,3.278229397493179,0.189404876039132,0.0010205683826728,0.599999880000024,3
POSCAR_Bi6Cr2_3_y050,Bi6Cr2_3,0.01553,3.3206779515520526,3.3206779515520526,0.1894048760391319,0.0010161728390679,0.599999880000024,3
POSCAR_Bi6Cr2_3_y950,Bi6Cr2_3,0.014142,3.1589448985728303,3.1589448985728303,0.189404876039132,0.0010339014676239,0.599999880000024,3
POSCAR_Bi6Cr2_3_z025,Bi6Cr2_3,0.01368,3.2370903884109143,3.2370903884109143,0.189404876039132,0.0010350998202106,0.599999880000024,3
POSCAR_Bi6Cr2_3_z050,Bi6Cr2_3,0.012119,3.237090249008676,3.237090249008676,0.1894048760391319,0.0010448415686018,0.599999880000024,3
POSCAR_Bi6Cr2_3_z950,Bi6Cr2_3,0.014829,3.237090814116258,3.237090814116258,0.1894048760391319,0.0010035789634598,0.599999880000024,3
POSCAR_Bi6Cr2_3_z975,Bi6Cr2_3,0.013222,3.237090670964692,3.237090670964692,0.1894048760391319,0.0010144847568061,0.599999880000024,3
POSCAR_Bi6Cr2_4,Bi6Cr2_4,0.25445,5.024436332820711,4.795067136709271,0.1786509232195411,0.0062670819189689,0.599999880000024,3
POSCAR_Bi6Cr2_4_st975,Bi6Cr2_4,0.244793,4.898825424500201,4.67519045829154,0.1786509232195403,0.0062670819189685,0.599999880000024,3
POSCAR_Bi6Cr2_4_x950,Bi6Cr2_4,0.251875,4.973601292603747,4.579785620817876,0.1786509232195411,0.0061730808102139,0.599999880000024,3
POSCAR_Bi6Cr2_4_y975,Bi6Cr2_4,0.228663,4.998203777782563,4.675190458317697,0.1786509232195412,0.0061928583904474,0.599999880000024,3
POSCAR_Bi6Cr2_4_z950,Bi6Cr2_4,0.282383,4.880011769212156,4.7950671366997,0.1786509232195412,0.0065144507813983,0.599999880000024,3
POSCAR_Bi6Fe2_1,Bi6Fe2_1,0.010559,5.267116473587788,3.410917555055946,0.0981756663091757,0.0028508453251276,0.4285713673469475,3
POSCAR_Bi6Fe2_1_st025,Bi6Fe2_1,0.010588,5.398794385427489,3.496190493932345,0.0981756663091761,0.0028508453251216,0.4285713673469475,3
POSCAR_Bi6Fe2_1_st950,Bi6Fe2_1,0.013214,5.003760649908403,3.240371677303149,0.0981756663091761,0.0028508453251218,0.4285713673469475,3
POSCAR_Bi6Fe2_1_st975,Bi6Fe2_1,0.012786,5.135438561748098,3.3256446161795474,0.0981756663091761,0.0028508453251218,0.4285713673469475,3
POSCAR_Bi6Fe2_1_x025,Bi6Fe2_1,0.010119,5.271393853771881,3.496190493944709,0.0981756663091756,0.0028150050928971,0.4285713673469475,3
POSCAR_Bi6Fe2_1_x050,Bi6Fe2_1,0.009714,5.275770181270117,3.581463432762884,0.0981756663091756,0.0027794837228397,0.4285713673469475,3
POSCAR_Bi6Fe2_1_x975,Bi6Fe2_1,0.012079,5.26293828194964,3.325644616208361,0.0981756663091757,0.0028869775777333,0.4285713673469475,3
POSCAR_Bi6Fe2_1_y025,Bi6Fe2_1,0.010575,5.393497661496642,3.410917555026535,0.0981756663091756,0.0028709052906305,0.4285713673469475,3
POSCAR_Bi6Fe2_1_y050,Bi6Fe2_1,0.010339,5.433675439271052,3.410917555026535,0.0981756663091756,0.002890834326428,0.4285713673469475,3
POSCAR_Bi6Fe2_1_y950,Bi6Fe2_1,0.011384,5.018054384092735,3.410917555026536,0.0981756663091756,0.0028104044344886,0.4285713673469475,3
POSCAR_Bi6Fe2_1_y975,Bi6Fe2_1,0.010868,5.141938694583286,3.410917555026535,0.0981756663091757,0.0028306720844236,0.4285713673469475,3
POSCAR_Bi6Fe2_1_z025,Bi6Fe2_1,0.010384,5.269325100724698,3.410917555026535,0.0981756663091756,0.002866642125855,0.4285713673469475,3
POSCAR_Bi6Fe2_1_z050,Bi6Fe2_1,0.0105,5.272637473068517,3.410917555026535,0.0981756663091757,0.0028822840343302,0.4285713673469475,3
POSCAR_Bi6Fe2_1_z950,Bi6Fe2_1,0.009776,5.1703475996235655,3.410917555026536,0.0981756663091756,0.0028188247552618,0.4285713673469475,3
POSCAR_Bi6Fe2_1_z975,Bi6Fe2_1,0.011358,5.266012980461739,3.410917555026536,0.0981756663091757,0.0028349027771131,0.4285713673469475,3
POSCAR_Bi6Fe2_2,Bi6Fe2_2,0.408006,4.89250534128024,4.89250534128024,0.1281426614908218,0.5278628657687886,0.4285713673469475,3
POSCAR_Bi6Fe2_2_st025,Bi6Fe2_2,0.394235,5.014817974812262,5.014817974812262,0.1281426614908223,0.5278628657687829,0.4285713673469475,3
POSCAR_Bi6Fe2_2_st050,Bi6Fe2_2,0.390234,5.137130608344267,5.137130608344267,0.1281426614908223,0.5278628657687832,0.4285713673469475,3
POSCAR_Bi6Fe2_2_st950,Bi6Fe2_2,0.449221,4.647880074216242,4.647880074216242,0.1281426614908224,0.5278628657687828,0.4285713673469475,3
POSCAR_Bi6Fe2_2_st975,Bi6Fe2_2,0.429654,4.770192707748249,4.770192707748249,0.1281426614908223,0.5278628657687828,0.4285713673469475,3
POSCAR_Bi6Fe2_2_x050,Bi6Fe2_2,0.457675,4.896591529897987,4.896591529897987,0.1281426614908218,0.5329903236991609,0.4285713673469475,3
POSCAR_Bi6Fe2_2_x950,Bi6Fe2_2,0.430549,4.762909315576827,4.762909315576827,0.1281426614908219,0.5229351245550866,0.4285713673469475,3
POSCAR_Bi6Fe2_2_y050,Bi6Fe2_2,0.457061,4.9009266456049145,4.9009266456049145,0.1281426614908218,0.5329089990274594,0.4285713673469475,3
POSCAR_Bi6Fe2_2_y950,Bi6Fe2_2,0.431323,4.758651391531207,4.758651391531207,0.1281426614908218,0.5230173213787565,0.4285713673469475,3
POSCAR_Bi6Fe2_2_z025,Bi6Fe2_2,0.390808,4.885704313591831,4.885704313591831,0.1281426614908218,0.5228308904205964,0.4285713673469475,3
POSCAR_Bi6Fe2_2_z050,Bi6Fe2_2,0.363301,4.8745646683029005,4.8745646683029005,0.1281426614908218,0.5177245088652913,0.4285713673469475,3
POSCAR_Bi6Fe2_2_z950,Bi6Fe2_2,0.465296,4.785532130357444,4.785532130357444,0.1281426614908218,0.5376795341447896,0.4285713673469475,3
POSCAR_Bi6Fe2_2_z975,Bi6Fe2_2,0.471911,4.838627922294595,4.838627922294595,0.1281426614908218,0.5328144283047247,0.4285713673469475,3
POSCAR_Bi8Co2_1,Bi8Co2_1,0.425431,4.940213357874938,4.940213357874938,0.0895350244546011,0.4153731547050258,0.3749999531250059,3
POSCAR_Bi8Co2_1_y025,Bi8Co2_1,0.399409,5.002151438010306,5.002151438010306,0.0895350244546011,0.4174591406023827,0.3749999531250059,3
POSCAR_Bi8Co2_1_y050,Bi8Co2_1,0.368957,5.064834778816219,5.064834778816219,0.0895350244546011,0.4196034053488751,0.3749999531250059,3
POSCAR_Bi8Cr2_1,Bi8Cr2_1,0.214417,5.038432644336316,5.038432644336316,0.1680162121500326,0.2933709196420504,0.599999880000024,3
POSCAR_Bi8Cr2_1_st025,Bi8Cr2_1,0.194522,5.164393460444727,5.164393460444727,0.168016212150033,0.293370919642052,0.599999880000024,3
POSCAR_Bi8Cr2_1_st050,Bi8Cr2_1,0.186748,5.290354276553136,5.290354276553136,0.168016212150033,0.293370919642052,0.599999880000024,3
POSCAR_Bi8Cr2_1_st950,Bi8Cr2_1,0.248911,4.7865110121195045,4.7865110121195045,0.168016212150033,0.2933709196420518,0.599999880000024,3
POSCAR_Bi8Cr2_1_st975,Bi8Cr2_1,0.233235,4.912471828227912,4.912471828227912,0.168016212150033,0.2933709196420519,0.599999880000024,3
POSCAR_Bi8Cr2_1_x025,Bi8Cr2_1,0.216946,5.080180010109144,5.080180010109144,0.1680162121500325,0.2947643410661124,0.599999880000024,3
POSCAR_Bi8Cr2_1_x050,Bi8Cr2_1,0.244438,5.1225404541908,5.1225404541908,0.1680162121500325,0.2961783019035555,0.599999880000024,3
POSCAR_Bi8Cr2_1_x950,Bi8Cr2_1,0.267878,4.899022277120689,4.899022277120689,0.1680162121500325,0.2906565375384868,0.599999880000024,3
POSCAR_Bi8Cr2_1_x975,Bi8Cr2_1,0.227455,4.9683231560954,4.9683231560954,0.1680162121500326,0.2920007243889375,0.599999880000024,3
POSCAR_Bi8Cr2_1_y025,Bi8Cr2_1,0.216027,5.07943363373222,5.07943363373222,0.1680162121500326,0.2947801596860271,0.599999880000024,3
POSCAR_Bi8Cr2_1_y050,Bi8Cr2_1,0.24404,5.121841247212472,5.121841247212472,0.1680162121500325,0.2962095980722353,0.599999880000024,3
POSCAR_Bi8Cr2_1_y950,Bi8Cr2_1,0.26792,4.902771689800598,4.902771689800598,0.1680162121500325,0.2906238898645096,0.599999880000024,3
POSCAR_Bi8Cr2_1_y975,Bi8Cr2_1,0.2292,4.972049896376967,4.972049896376967,0.1680162121500326,0.2919845675558549,0.599999880000024,3
POSCAR_Bi8Cr2_1_z025,Bi8Cr2_1,0.220196,5.027174832490771,5.027174832490771,0.1680162121500325,0.2906240764256124,0.599999880000024,3
POSCAR_Bi8Cr2_1_z050,Bi8Cr2_1,0.21199,5.012547938368042,5.012547938368042,0.1680162121500325,0.2879453796372165,0.599999880000024,3
POSCAR_Bi8Cr2_1_z950,Bi8Cr2_1,0.264134,4.954596811228504,4.954596811228504,0.1680162121500325,0.2990634587032129,0.599999880000024,3
POSCAR_Bi8Cr2_1_z975,Bi8Cr2_1,0.233519,4.995374597733041,4.995374597733041,0.1680162121500325,0.2961846137995224,0.599999880000024,3
POSCAR_Bi8Fe2_1,Bi8Fe2_1,0.014465,2.702546331884601,2.702546331884601,0.1196928058079022,0.0029910043753723,0.4285713673469475,3
POSCAR_Bi8Fe2_1_st025,Bi8Fe2_1,0.010905,2.770109990181709,2.770109990181709,0.1196928058079022,0.0029910043753729,0.4285713673469475,3
POSCAR_Bi8Fe2_1_st050,Bi8Fe2_1,0.010092,2.837673648478824,2.837673648478824,0.1196928058079023,0.0029910043753727,0.4285713673469475,3
POSCAR_Bi8Fe2_1_st950,Bi8Fe2_1,0.014003,2.567419015290364,2.567419015290364,0.1196928058079022,0.0029910043753727,0.4285713673469475,3
POSCAR_Bi8Fe2_1_st975,Bi8Fe2_1,0.012232,2.634982673587481,2.634982673587481,0.1196928058079022,0.002991004375373,0.4285713673469475,3
POSCAR_Bi8Fe2_1_x025,Bi8Fe2_1,0.010884,2.703746449049253,2.703746449049253,0.1196928058079022,0.0029648963975666,0.4285713673469475,3
POSCAR_Bi8Fe2_1_x975,Bi8Fe2_1,0.013197,2.7015339059520014,2.7015339059520014,0.1196928058079021,0.0030175052370723,0.4285713673469475,3
POSCAR_Bi8Fe2_1_y025,Bi8Fe2_1,0.012982,2.702984117527555,2.702984117527555,0.1196928058079021,0.0029979686931587,0.4285713673469475,3
POSCAR_Bi8Fe2_1_y050,Bi8Fe2_1,0.012754,2.7036779113480613,2.7036779113480613,0.1196928058079022,0.0030054225991855,0.4285713673469475,3
POSCAR_Bi8Fe2_1_y950,Bi8Fe2_1,0.012697,2.702439210028983,2.702439210028983,0.1196928058079021,0.0029786366584441,0.4285713673469475,3
POSCAR_Bi8Fe2_1_y975,Bi8Fe2_1,0.011313,2.702364678837651,2.702364678837651,0.1196928058079021,0.0029845435105563,0.4285713673469475,3
POSCAR_Bi8Fe2_1_z025,Bi8Fe2_1,0.012259,2.768904463735057,2.768904463735057,0.1196928058079021,0.0030107071888545,0.4285713673469475,3
POSCAR_Bi8Fe2_1_z050,Bi8Fe2_1,0.013003,2.835663894033581,2.835663894033581,0.1196928058079022,0.0030306351023041,0.4285713673469475,3
POSCAR_Bi8Fe2_1_z950,Bi8Fe2_1,0.010492,2.5711580621636667,2.5711580621636667,0.1196928058079021,0.0029523923003252,0.4285713673469475,3
POSCAR_Bi8Fe2_1_z975,Bi8Fe2_1,0.010725,2.6366197980965747,2.6366197980965747,0.1196928058079022,0.0029715422597228,0.4285713673469475,3
POSCAR_Bi8Ru2_1,Bi8Ru2_1,0.377059,4.728449387046764,4.728449387046764,0.1308301981708706,0.2383620727121018,0.4285713673469475,3
POSCAR_Bi8Ru2_1_st025,Bi8Ru2_1,0.323275,4.84666062172293,4.84666062172293,0.130830198170871,0.2383620727121042,0.4285713673469475,3
POSCAR_Bi8Ru2_1_st050,Bi8Ru2_1,0.265886,4.9648718563991,4.9648718563991,0.130830198170871,0.2383620727121041,0.4285713673469475,3
POSCAR_Bi8Ru2_1_x025,Bi8Ru2_1,0.378504,4.787940274663613,4.787940274663613,0.1308301981708706,0.2400966331678319,0.4285713673469475,3
POSCAR_Bi8Ru2_1_x050,Bi8Ru2_1,0.359779,4.848142430504315,4.848142430504315,0.1308301981708706,0.2418230757792399,0.4285713673469475,3
POSCAR_Bi8Ru2_1_x975,Bi8Ru2_1,0.368747,4.669696952003859,4.669696952003859,0.1308301981708707,0.2366207966342053,0.4285713673469475,3
POSCAR_Bi8Ru2_1_y050,Bi8Ru2_1,0.388722,4.728449496088926,4.728449496088926,0.1308301981708706,0.231498772900587,0.4285713673469475,3
POSCAR_Bi8Ru2_1_y975,Bi8Ru2_1,0.297356,4.728449332700793,4.728449332700793,0.1308301981708706,0.2418155221906377,0.4285713673469475,3
POSCAR_Bi8Ru2_1_z025,Bi8Ru2_1,0.380624,4.78789890139381,4.78789890139381,0.1308301981708706,0.2400676545939312,0.4285713673469475,3
POSCAR_Bi8Ru2_1_z050,Bi8Ru2_1,0.361625,4.84805970062325,4.84805970062325,0.1308301981708706,0.241765382425534,0.4285713673469475,3
POSCAR_Br4Cu2_1,Br4Cu2_1,0.154684,3.984839600819242,3.984839600819242,0.0332879418476944,0.1952670669192035,0.499999950000005,3
POSCAR_Br4Cu2_1_st025,Br4Cu2_1,0.159842,4.084460590839729,4.084460590839729,0.0332879418476943,0.1952670669192067,0.499999950000005,3
POSCAR_Br4Cu2_1_st050,Br4Cu2_1,0.150057,4.184081580860212,4.184081580860212,0.0332879418476943,0.1952670669192067,0.499999950000005,3
POSCAR_Br4Cu2_1_st950,Br4Cu2_1,0.143837,3.7855976207782858,3.7855976207782858,0.0332879418476943,0.1952670669192067,0.499999950000005,3
POSCAR_Br4Cu2_1_st975,Br4Cu2_1,0.133554,3.885218610798768,3.885218610798768,0.0332879418476943,0.1952670669192065,0.499999950000005,3
POSCAR_Br4Cu2_1_x025,Br4Cu2_1,0.163033,3.985009373178048,3.985009373178048,0.0332879418476944,0.19382358925528,0.499999950000005,3
POSCAR_Br4Cu2_1_x050,Br4Cu2_1,0.19291,3.985652878294773,3.985652878294773,0.0332879418476944,0.1924545464011201,0.499999950000005,3
POSCAR_Br4Cu2_1_x950,Br4Cu2_1,0.181216,3.760464181960223,3.760464181960223,0.0332879418476944,0.1983720711020243,0.499999950000005,3
POSCAR_Br4Cu2_1_x975,Br4Cu2_1,0.157311,3.872788505226359,3.872788505226359,0.0332879418476944,0.1967837897163999,0.499999950000005,3
POSCAR_Br4Cu2_1_y025,Br4Cu2_1,0.161023,3.986433942877152,3.986433942877152,0.0332879418476944,0.193822427198169,0.499999950000005,3
POSCAR_Br4Cu2_1_y050,Br4Cu2_1,0.189173,3.9871191896111897,3.9871191896111897,0.0332879418476944,0.1924518654900771,0.499999950000005,3
POSCAR_Br4Cu2_1_y950,Br4Cu2_1,0.179152,3.7591688548887134,3.7591688548887134,0.0332879418476944,0.1983731728854654,0.499999950000005,3
POSCAR_Br4Cu2_1_y975,Br4Cu2_1,0.157652,3.8714490760452143,3.8714490760452143,0.0332879418476944,0.1967845579099065,0.499999950000005,3
POSCAR_Br4Cu2_1_z025,Br4Cu2_1,0.160296,3.971362890183746,3.971362890183746,0.0332879418476944,0.1982581448327687,0.499999950000005,3
POSCAR_Br4Cu2_1_z050,Br4Cu2_1,0.20599,3.9593947595519055,3.9593947595519055,0.0332879418476944,0.2012960956823972,0.499999950000005,3
POSCAR_Br4Cu2_1_z950,Br4Cu2_1,0.142029,3.865843177291541,3.865843177291541,0.0332879418476944,0.1894995814849729,0.499999950000005,3
POSCAR_Br4Cu2_1_z975,Br4Cu2_1,0.136771,3.926685880099323,3.926685880099323,0.0332879418476944,0.192341111039628,0.499999950000005,3
POSCAR_Br4Mn2_1,Br4Mn2_1,0.335382,4.995159935998189,4.014749493096441,0.1615155190560983,0.6934751721723285,0.8333331944444675,3
POSCAR_Br4Mn2_1_st025,Br4Mn2_1,0.419079,5.120038934398146,4.115118230423851,0.1615155190560983,0.6934751721723282,0.8333331944444675,3
POSCAR_Br4Mn2_1_st050,Br4Mn2_1,0.464174,5.244917932798101,4.215486967751263,0.1615155190560983,0.6934751721723286,0.8333331944444675,3
POSCAR_Br4Mn2_1_st950,Br4Mn2_1,0.377484,4.74540193919828,3.8140120184416175,0.1615155190560982,0.6934751721723282,0.8333331944444675,3
POSCAR_Br4Mn2_1_st975,Br4Mn2_1,0.350945,4.870280937598236,3.91438075576903,0.1615155190560983,0.6934751721723288,0.8333331944444675,3
POSCAR_Br4Mn2_1_x025,Br4Mn2_1,0.345816,5.015524042132286,4.115118230432058,0.1615155190560983,0.6988022954243643,0.8333331944444675,3
POSCAR_Br4Mn2_1_x050,Br4Mn2_1,0.33822,5.036305636946479,4.215486967732837,0.1615155190560983,0.7041247468625063,0.8333331944444675,3
POSCAR_Br4Mn2_1_x950,Br4Mn2_1,0.309725,4.955704670894626,3.814012018429725,0.1615155190560983,0.6828220263713498,0.8333331944444675,3
POSCAR_Br4Mn2_1_x975,Br4Mn2_1,0.30576,4.975218444983163,3.914380755730503,0.1615155190560983,0.6881470924488695,0.8333331944444675,3
POSCAR_Br4Mn2_1_y025,Br4Mn2_1,0.374995,5.045177366321603,4.014749493131282,0.1615155190560983,0.6830201984730417,0.8333331944444675,3
POSCAR_Br4Mn2_1_y050,Br4Mn2_1,0.446626,5.095920900119933,4.014749493131281,0.1615155190560983,0.6726418900285378,0.8333331944444675,3
POSCAR_Br4Mn2_1_y950,Br4Mn2_1,0.377984,4.89739205240761,4.014749493131282,0.1615155190560983,0.7145794554037332,0.8333331944444675,3
