#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  80  24
# Band-Index:    1
   1.98497    -64.726781  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.01862    -64.725916  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.05226    -64.725061  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.08590    -64.724220  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.11955    -64.723397  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.15319    -64.722604  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.18684    -64.721841  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.22048    -64.721106  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.25412    -64.720413  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.28777    -64.719764  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.32141    -64.719164  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.35505    -64.718613  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.38870    -64.718121  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.42234    -64.717691  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.45598    -64.717326  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.48963    -64.717014  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.52327    -64.716771  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.55692    -64.716598  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.59056    -64.716499  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.62420    -64.716462  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
 
# Band-Index:    2
   2.62420    -62.179635  0.998  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.998
   2.59056    -62.179679  0.998  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.998
   2.55692    -62.179775  0.998  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.998
   2.52327    -62.179954  0.998  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.998
   2.48963    -62.180206  0.998  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.998
   2.45598    -62.180529  0.998  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.998
   2.42234    -62.180890  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.998
   2.38870    -62.181320  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.35505    -62.181821  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.32141    -62.182380  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.28777    -62.182986  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.25412    -62.183640  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.22048    -62.184351  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.18684    -62.185101  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.15319    -62.185869  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.11955    -62.186668  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.08590    -62.187505  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.05226    -62.188357  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   2.01862    -62.189229  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.98497    -62.190109  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.95133    -62.190982  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.91769    -62.191858  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.88404    -62.192717  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.85040    -62.193566  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.81676    -62.194394  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.78311    -62.195198  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.74947    -62.195970  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.71582    -62.196712  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.68218    -62.197411  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.64854    -62.198068  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.61489    -62.198667  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.58125    -62.199208  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.54761    -62.199706  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.51396    -62.200148  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.48032    -62.200527  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.44668    -62.200850  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.41303    -62.201093  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.37939    -62.201274  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.34574    -62.201385  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.31210    -62.201420  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.31210    -62.201420  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.27846    -62.201385  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.24481    -62.201274  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.21117    -62.201093  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.17753    -62.200850  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.14388    -62.200534  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.11024    -62.200155  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.07660    -62.199703  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.04295    -62.199198  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.00931    -62.198651  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.97567    -62.198047  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.94202    -62.197388  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.90838    -62.196695  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.87473    -62.195960  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.84109    -62.195193  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.80745    -62.194394  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.77380    -62.193566  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.74016    -62.192717  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.70652    -62.191855  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.67287    -62.190987  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.63923    -62.190113  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.60559    -62.189229  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.57194    -62.188362  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.53830    -62.187516  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.50465    -62.186672  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.47101    -62.185862  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.43737    -62.185087  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.40372    -62.184340  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.37008    -62.183633  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.33644    -62.182976  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.30279    -62.182372  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.26915    -62.181804  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.23551    -62.181304  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.20186    -62.180871  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.998
   0.16822    -62.180515  0.998  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.998
   0.13457    -62.180196  0.998  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.998
   0.10093    -62.179946  0.998  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.998
   0.06729    -62.179772  0.998  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.998
   0.03364    -62.179679  0.998  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.998
   0.00000    -62.179635  0.998  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.998
 
# Band-Index:    3
   0.00000    -38.714983  0.002  0.976  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.986
   0.03364    -38.714689  0.002  0.976  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.986
   0.06729    -38.713789  0.002  0.975  0.009  0.000  0.000  0.000  0.000  0.000  0.000  0.986
   0.10093    -38.712330  0.002  0.975  0.009  0.000  0.000  0.000  0.000  0.000  0.000  0.986
   0.13457    -38.710301  0.002  0.974  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.986
   0.16822    -38.707729  0.002  0.973  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.986
   0.20186    -38.704577  0.002  0.971  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   0.23551    -38.700950  0.002  0.968  0.017  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   0.26915    -38.696843  0.002  0.962  0.023  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   0.30279    -38.692338  0.002  0.949  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   0.33644    -38.687532  0.002  0.914  0.072  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   0.37008    -38.682854  0.002  0.772  0.214  0.000  0.000  0.000  0.000  0.000  0.000  0.989
   0.40372    -38.680331  0.000  0.295  0.693  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.43737    -38.681202  0.000  0.065  0.924  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.47101    -38.683150  0.000  0.021  0.967  0.000  0.000  0.000  0.000  0.000  0.000  0.989
   0.50465    -38.685436  0.000  0.009  0.979  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.53830    -38.687900  0.000  0.005  0.983  0.000  0.000  0.000  0.000  0.000  0.000  0.991
   0.57194    -38.690462  0.000  0.003  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.60559    -38.693099  0.000  0.002  0.986  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.63923    -38.695788  0.000  0.001  0.987  0.000  0.000  0.000  0.000  0.000  0.000  0.989
   0.67287    -38.698500  0.000  0.001  0.986  0.000  0.000  0.000  0.000  0.000  0.000  0.990
   0.70652    -38.701217  0.002  0.000  0.987  0.000  0.000  0.000  0.000  0.000  0.000  0.989
   0.74016    -38.703916  0.002  0.000  0.986  0.000  0.000  0.000  0.000  0.000  0.000  0.989
   0.77380    -38.706586  0.002  0.000  0.986  0.000  0.000  0.000  0.000  0.000  0.000  0.989
   0.80745    -38.709202  0.002  0.000  0.986  0.000  0.000  0.000  0.000  0.000  0.000  0.989
   0.84109    -38.711740  0.002  0.000  0.986  0.000  0.000  0.000  0.000  0.000  0.000  0.988
   0.87473    -38.714203  0.002  0.000  0.986  0.000  0.000  0.000  0.000  0.000  0.000  0.989
   0.90838    -38.716556  0.002  0.000  0.986  0.000  0.000  0.000  0.000  0.000  0.000  0.988
   0.94202    -38.718796  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   0.97567    -38.720893  0.002  0.000  0.986  0.000  0.000  0.000  0.000  0.000  0.000  0.988
   1.00931    -38.722844  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.04295    -38.724627  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.988
   1.07660    -38.726249  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.11024    -38.727674  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.14388    -38.728889  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.17753    -38.729918  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.21117    -38.730713  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.24481    -38.731292  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.27846    -38.731644  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.31210    -38.731759  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.31210    -38.731759  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.34574    -38.731644  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.37939    -38.731292  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.41303    -38.730713  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.44668    -38.729919  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.48032    -38.728889  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.51396    -38.727674  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.54761    -38.726250  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.58125    -38.724634  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.988
   1.61489    -38.722855  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.64854    -38.720906  0.002  0.000  0.986  0.000  0.000  0.000  0.000  0.000  0.000  0.988
   1.68218    -38.718807  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.987
   1.71582    -38.716565  0.002  0.000  0.986  0.000  0.000  0.000  0.000  0.000  0.000  0.988
   1.74947    -38.714213  0.002  0.000  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.989
   1.78311    -38.711754  0.002  0.000  0.986  0.000  0.000  0.000  0.000  0.000  0.000  0.988
   1.81676    -38.709220  0.002  0.000  0.987  0.000  0.000  0.000  0.000  0.000  0.000  0.989
   1.85040    -38.706607  0.002  0.000  0.986  0.000  0.000  0.000  0.000  0.000  0.000  0.989
   1.88404    -38.703942  0.002  0.001  0.986  0.000  0.000  0.000  0.000  0.000  0.000  0.989
   1.91769    -38.701250  0.002  0.001  0.986  0.000  0.000  0.000  0.000  0.000  0.000  0.989
   1.95133    -38.698535  0.000  0.001  0.985  0.000  0.000  0.000  0.000  0.000  0.000  0.990
