#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  80  24
# Band-Index:    1
   1.51865    -44.509718  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.54439    -44.509663  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.57013    -44.509613  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.59587    -44.509561  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.62161    -44.509510  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.64735    -44.509465  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.67309    -44.509418  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.69883    -44.509378  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.72457    -44.509332  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.75031    -44.509289  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.77605    -44.509253  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.80179    -44.509221  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.82753    -44.509196  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.85327    -44.509169  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.87901    -44.509148  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.90475    -44.509126  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.93049    -44.509109  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.95623    -44.509098  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   1.98197    -44.509088  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   2.00771    -44.509081  0.000  0.000  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.994
 
# Band-Index:    2
   2.00771    -44.492186  0.000  0.978  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.994
   1.98197    -44.492186  0.000  0.978  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.994
   1.95623    -44.492161  0.000  0.977  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.994
   1.93049    -44.492137  0.000  0.977  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.994
   1.90475    -44.492118  0.000  0.977  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.994
   1.87901    -44.492092  0.000  0.976  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.994
